0.0756		146.67	0.63117
0.1729		429.5	4.122744
0.3416		662.4	10.408733
0.1408		226.58	1.389498
0.1008		164.78	0.786378
0.0468		197.61	0.996636
0.103		168.81	0.820253
0.152		347.12	2.834755
0.168		30.93	0.054803
0.1794		698.38	9.223238
0.165		36.85	0.072773
0.1024		215.79	1.22609
0.2839		754.74	11.952927
0.373		152.66	0.977842
0.245		46.82	0.119042
0.319		430	6.4
0.119		272.67	1.834651
0.0623		35.19	0.059841
0.2373		526.83	6.244121
0.1411		391.5	3.408267
0.1521		316.25	2.433456
0.225		71.54	0.232609
0.0536		127.05	0.48661
0.35		143.31	0.854905
0.228		433.19	4.47685
0.115		235.1	1.431915
0.445		190.85	1.554645
0.2553		564.04	7.145512
0.0833		102.94	0.356274
0.296		103.01	0.463299
0.1306		348.86	2.786009
0.122		31.24	0.052725
0.0501		162.49	0.725639
0.154		67.89	0.195584
0.363		211.78	1.650428
0.081		91.59	0.293404
0.0377		69.92	0.17958
0.28		91.35	0.372581
0.1786		455.63	4.573749
0.251		445.84	4.832247
0.151		569.53	6.377529
0.473		274.94	2.939714
0.0497		122.42	0.455873
0.163		231.88	1.482321
0.0442		97.22	0.310523
0.0289		30.7	0.046107
0.203		372.41	3.386051
0.0333		59.9	0.138672
0.2708		510.91	6.197377
0.2192		384.38	3.639374
0.372		111.18	0.58053
0.1186		205.89	1.156778
0.32		405.32	4.520231
0.0957		328.15	2.419356
0.472		210.28	1.891263
0.032		108.38	0.366151
0.0479		72.94	0.194629
0.0673		70.13	0.186467
0.172		78.5	0.253659
0.049		120.16	0.441862
0.0894		372.97	2.963013
0.201		77.38	0.256739
0.1486		390.93	3.430781
0.1398		241.7	1.542954
0.0736		129.32	0.512317
0.0554		167.78	0.769293
0.0051		18.55	0.019681
0.1392		447.61	4.236027
0.05		87.28	0.261854
0.1544		520.77	5.529494
0.0968		152.91	0.692442
0.1728		306.7	2.372899
0.0475		266.58	1.629622
0.0757		107.87	0.381368
0.1147		271.22	1.809494
0.124		249.43	1.594585
0.0697		164.03	0.75324
0.115		75.68	0.223131
0.0936		274.43	1.800189
0.0132		26.66	0.035984
0.0123		12.76	0.01074
0.0972		238.06	1.431743
0.0796		163.27	0.755934
0.224		423.9	4.298821
0.1142		220.04	1.283421
0.0792		136.23	0.561478
0.1098		465.56	4.364236
0.165		190.55	1.076854
0.1076		214.2	1.21861
0.1158		220.29	1.288239
0.269		172.12	1.038229
0.0511		16.45	0.016981
0.0487		168.21	0.766811
0.076		114.14	0.418594
0.0491		128.72	0.49467
0.273		126.42	0.629139
0.0391		450.67	3.81992
0.0518		20.6	0.024584
0.256		135.85	0.692598
0.076		45.71	0.093313
0.241		328.55	2.891941
0.323		660	6.1
0.478		147.84	1.069996
0.246		484.09	5.495441
0.1028		358.55	2.820712
0.1483		450.29	4.324473
0.0448		83.32	0.241244
0.0191		11.44	0.009035
0.134		203.31	1.15391
0.049		236.98	1.345772
0.0643		128.86	0.504007
0.0488		172.1	0.796247
0.038		109.13	0.372779
0.048		397.41	3.138519
0.0685		156.49	0.696381
0.0805		126.07	0.495174
0.0561		110.76	0.389646
0.184		108.31	0.436396
0.0535		188.72	0.931025
0.023		44.69	0.084804
0.06		153.03	0.664945
0.1184		292.19	2.053481
0.442		269.69	2.729783
0.0579		178.96	0.857532
0.2515		372.12	3.59499
0.0117		22.54	0.027264
0.0145		15.59	0.014948
0.3066		736.14	11.818114
0.0554		233.54	1.323277
0.0541		155.83	0.680511
0.016		30.3	0.04451
0.1171		411.84	3.599818
0.2073		366.11	3.310399
0.2		81.58	0.279635
0.425		890.01	18.9
0.064		86.77	0.263421
0.189		128.61	0.581972
0.1582		303.92	2.296714
0.171		124.52	0.539869
0.1084		236.82	1.438047
0.0604		112.07	0.399145
0.257		162.59	0.931133
0.188		87.15	0.307073
0.0544		207.99	1.093054
0.15		108.69	0.421145
0.0542		154.35	0.670025
0.1419		280.18	1.970979
0.413		790	8.6
0.2138		229.17	1.54786
0.062		206.11	1.086002
0.509		154.2	1.196592
0.226		304.88	2.5102
0.136		56.51	0.141671
0.068		92.09	0.2917
0.2537		520.91	6.258801
0.2323		365.04	3.399513
0.254		91.11	0.358775
0.1082		350.46	2.734146
0.256		140.85	0.734899
0.105		131.46	0.545534
0.1125		153.03	0.706073
0.131		44.35	0.094671
0.292		96.61	0.414816
0.346		213.52	1.635278
0.0689		121.61	0.460721
0.03		203.83	1.029501
0.105		105.71	0.381559
0.0382		92.29	0.283225
0.324		473.66	10.09008
0.061		92.58	0.291938
0.0468		87.49	0.261925
0.175		133.63	0.609173
0.563		143.12	1.141141
0.0126		99.44	0.311407
0.041		131.15	0.505538
0.2542		771.24	11.91962
0.0458		270.65	1.667482
0.023		108.06	0.360859
0.2275		462.41	4.979596
0.0685		100.04	0.334315
0.145		190.96	1.054911
0.0767		160.05	0.729269
0.352		592.38	19.639807
0.1421		369.17	3.099037
0.2216		395.43	3.823944
0.0408		69.27	0.177439
0.094		225.83	1.308265
0.113		172.67	0.861163
0.725		186.57	2.209449
0.1362		214.89	1.266904
0.039		85.3	0.249133
0.2264		789.96	11.968015
0.0424		50.18	0.104752
0.26		103.5	0.445655
0.141		352.75	2.872451
0.581		245.57	2.83626
0.042		138.23	0.551689
0.1269		235.15	1.452597
0.0381		67.63	0.170094
0.585		103.8	0.694751
0.318		330	4.1
0.1199		203.85	1.139833
0.112		84.27	0.265261
0.2439		693.92	9.892675
0.02		20.42	0.023408
0.1134		167.35	0.818425
0.475		244.42	2.430499
0.123		240.54	1.500662
0.23		471.67	5.160525
0.188		449.93	4.532349
0.1612		718.84	9.458634
0.1057		239.7	1.462214
0.1288		406.06	3.566213
0.1382		162.78	0.80531
0.088		101.8	0.351715
0.2037		392.6	3.695643
0.1603		223.94	1.395406
0.0645		98.84	0.326305
0.313		470	11.1
0.112		31.3	0.052265
0.112		232.85	1.404549
0.32		262.67	2.219173
0.5049		647.62	12.51974
0.3171		582.55	8.163105
0.028		531.23	4.942477
0.45		129.85	0.832318
0.1264		319.94	2.405416
0.089		145.52	0.632654
0.0333		36.78	0.062317
0.0639		115.3	0.419825
0.173		69.47	0.20783
0.3152		618.05	8.972247
0.18		94.72	0.348551
0.1416		256.88	1.708747
0.056		104.68	0.355131
0.207		99.01	0.387547
0.0328		43.78	0.082868
0.1706		421.46	3.985723
0.0691		145.71	0.619866
0.116		53.89	0.128009
0.2781		368.57	3.661889
0.322		587.88	6.225947
0.067		150.91	0.65502
0.049		194.09	0.970025
0.171		333.21	2.712541
0.0928		165.91	0.787921
0.113		138.59	0.600487
0.1122		144.3	0.64096
0.0569		247.74	1.460216
0.2041		405.56	3.899712
0.1947		349.79	3.024164
0.59		277.51	3.50971
0.0871		247.58	1.509152
0.314		509.25	13.220298
0.1992		561.82	6.614737
0.0732		97.62	0.322868
0.1108		235.76	1.431443
0.207		399.64	3.820564
0.164		159.92	0.806904
0.0077		7.25	0.004231
0.0581		94.97	0.303458
0.068		136.13	0.553785
0.1226		159.44	0.764222
0.0989		319.12	2.319636
0.188		405.24	3.817746
0.0564		118.21	0.433695
0.325		178.97	1.190621
0.0915		188.66	0.971284
0.2924		536.63	6.907787
0.105		34.27	0.060155
0.072		195.13	1.004022
0.155		275.52	1.947777
0.0822		217.31	1.211831
0.2773		476.34	5.571336
0.0344		49	0.099877
0.352		1020	11.9
0.1926		399.24	3.746717
0.1359		295.85	2.13962
0.1208		194.97	1.060659
0.0876		187.25	0.955176
0.057		89.78	0.276397
0.3075		759.8	12.461967
0.0963		186.96	0.962284
0.0943		261.37	1.663138
0.094		218.18	1.236332
0.14		224.49	1.36728
0.243		135.39	0.677438
0.0907		150.47	0.669697
0.1028		798.55	10.487506
0.332		207.38	1.530195
0.438		110.06	0.624359
0.0056		5.68	0.002826
0.269		483.27	5.644133
0.251		50.44	0.135518
0.2357		861.8	13.967532
0.0335		61.94	0.14653
0.1475		364.43	3.053689
0.578		214.74	2.266638
0.1459		190.06	1.047931
0.1325		190.78	1.03772
0.1687		427.79	4.074893
0.1301		302.13	2.199352
0.0473		292.54	1.897483
0.0751		83.95	0.252626
0.134		24.37	0.03559
0.189		227.57	1.483752
0.153		293.83	2.159369
0.407		136.73	0.854439
0.297		132.07	0.69728
0.0557		85.14	0.252995
0.1221		289.44	2.030655
0.0087		51.44	0.10521
0.0722		154.51	0.684855
0.2472		437.59	4.663794
0.0302		41.77	0.076522
0.0448		50	0.104413
0.036		86.42	0.253692
0.0614		106.08	0.365145
0.1246		165.57	0.814902
0.097		168.88	0.815085
0.1506		281.91	2.011794
0.0533		127.78	0.491051
0.378		720	8.9
0.2226		542.32	6.427656
0.0462		98.38	0.317309
0.299		177.13	1.131393
0.111		247.69	1.552593
0.0829		213.01	1.173652
0.0857		38.97	0.072643
0.284		161.07	0.949354
0.1529		260.16	1.768408
0.1068		340.62	2.605129
0.0957		114.44	0.429935
0.097		387.31	3.179797
0.23		50.83	0.133647
0.5027		660.31	12.885281
0.833		322.23	6.291151
0.0519		167.37	0.763259
0.1517		294.92	2.169167
0.005		4.34	0.001819
0.0151		18.37	0.019578
0.334		160.41	1.006899
0.206		510.51	5.701343
0.045		163.25	0.727127
0.0722		126.22	0.491547
0.0897		274.6	1.793951
0.336		630	7.9
0.0659		108.51	0.380906
0.0659		139.31	0.573779
0.0282		44.73	0.085412
0.0688		187.28	0.93527
0.0326		291.18	1.85299
0.177		411.39	3.860827
0.321		176.06	1.15297
0.2143		265.43	1.970695
0.135		545.07	5.82214
0.0155		41.09	0.073319
0.2108		303	2.437859
0.123		143.66	0.644413
0.3062		283.84	2.474743
0.0585		81.79	0.237595
0.5843		462.32	8.041877
0.1557		340.57	2.75988
0.1195		277.89	1.893646
0.0846		351.39	2.672473
0.176		414.41	3.902586
0.0852		418.21	3.557935
0.0539		362.43	2.716018
0.488		153.31	1.15145
0.0963		232.46	1.375433
0.0982		191.33	1.001648
0.443		2210	29.1
0.193		70	0.215663
0.4516		1317.79	37.304424
0.154		490.28	5.006176
0.065		22.4	0.028614
0.0839		130.71	0.527492
0.075		314.57	2.204624
0.0698		148.17	0.637642
0.1669		502.82	5.299925
0.0586		184.84	0.904947
0.0916		199.36	1.063423
0.1911		294.4	2.269213
0.0765		231.6	1.336537
0.098		355.81	2.770068
0.078		123.25	0.475815
0.2475		581.87	7.44515
0.0808		203.36	1.085118
0.149		71.65	0.212396
0.1634		523.02	5.629624
0.0809		178.83	0.878997
0.0809		178.7	0.877924
0.2021		347.24	3.015672
0.0342		28.93	0.042077
0.0542		448.24	3.84966
0.447		1740	15.2
0.199		127.65	0.581999
0.0825		241.24	1.438718
0.0555		531.63	5.100085
0.0398		70.45	0.182205
0.0409		94.72	0.296426
0.0146		27.19	0.037214
0.0354		60.71	0.142062
0.251		472.07	5.307297
0.0842		159.81	0.733684
0.163		81.32	0.265864
0.405		915.13	14.439212
0.4414		840.19	17.58485
0.1043		190.47	1.001337
0.09		152.96	0.687403
0.065		146.22	0.620608
0.1535		337.24	2.708587
0.125		51.28	0.119261
0.0397		208.61	1.080714
0.24		60.91	0.182075
0.108		137.93	0.592345
0.51		110.03	0.688869
0.524		152.35	1.197764
0.1489		280.84	1.995234
0.2195		608.27	7.728559
0.0579		120.33	0.447234
0.0793		127.23	0.502017
0.068		75.88	0.212334
0.594		766.32	12.003921
0.0974		161.35	0.756742
0.0704		387.72	3.090208
0.0239		61.51	0.143362
0.1342		453.08	4.295575
0.135		66.18	0.183334
0.1892		376.35	3.386654
0.1153		191	1.018847
0.1268		235.84	1.459417
0.0898		158.84	0.731062
0.1176		199.36	1.095941
0.1962		396.98	3.728618
0.0897		191.17	0.99053
0.054		84.81	0.250906
0.347		310.62	3.027811
0.203		1105.18	20.158522
0.232		521.88	6.107094
0.173		36.78	0.073247
0.151		306.95	2.31419
0.461		176.33	1.395636
0.1289		218.08	1.286803
0.22		396.4	3.831716
0.2928		69.5	0.241987
0.0041		1.13	0.000201
0.242		118.16	0.541212
0.243		148.08	0.784658
0.028		36.93	0.062381
0.0582		209.25	1.108636
0.192		137.5	0.651822
0.319		110	0.531756
0.449		261.17	2.614748
0.222		40.39	0.09073
0.1843		274.63	2.007814
0.583		209.62	2.193895
0.1393		178.98	0.942175
0.35		556.81	7.917197
0.0786		282.21	1.852614
0.177		172.79	0.93079
0.305		631.25	9.165294
0.0845		439.28	3.853573
0.1509		271.38	1.890749
0.447		112.13	0.651633
0.261		74.8	0.261986
0.0901		268.04	1.725034
0.397		1810	24
0.1595		303.82	2.299077
0.09		186.93	0.955113
0.1466		214.95	1.283397
0.8309		339.29	6.826748
0.0913		164.62	0.776564
0.368		65.14	0.240296
0.1883		424.65	4.123734
0.081		40.75	0.077727
0.396		178.54	1.30391
0.122		216.45	1.260724
0.1533		442.39	4.225983
0.088		186.64	0.950443
0.494		415.24	7.240105
0.221		127	0.593267
0.198		336.05	2.843394
0.37		284.22	2.699017
0.37		151.61	0.962945
0.5377		713.38	15.352674
0.101		183.21	0.935919
0.27		568.2	7.369961
0.0902		163.46	0.766658
0.399		608.82	10.526208
0.2153		1247.5	24.968847
0.1797		308.59	2.417195
0.0352		79.46	0.22085
0.26		155.39	0.867849
0.1241		208.66	1.19014
0.0379		32.97	0.052338
0.1651		314.22	2.446004
0.0847		160.5	0.739347
0.1909		333.22	2.779734
0.0267		58.41	0.132105
0.546		208.87	2.071784
0.0223		24.47	0.03156
0.236		523.14	6.162332
0.196		431.37	4.271815
0.45		446.22	13.573036
0.2966		643.93	9.36593
0.0812		222.02	1.253723
0.0822		219.3	1.230023
0.0852		305.67	2.127767
0.0313		46.56	0.091535
0.1632		228.67	1.449151
0.0845		412.13	3.470646
0.0906		284.49	1.9031
0.088		185.97	0.944863
0.276		138.67	0.734976
0.0912		213.86	1.192577
0.1223		218.75	1.283205
0.568		146.14	1.189087
0.673		180.72	1.950236
0.018		39.81	0.069782
0.1832		839.2	12.524024
0.2438		376.02	3.621345
0.0235		46.64	0.091018
0.0408		60.19	0.14092
0.0442		247.47	1.437223
0.0728		207.62	1.112577
0.0427		61.77	0.147336
0.2124		139.75	0.686609
0.2347		704.55	10.024885
0.1181		259.49	1.689631
0.36		345.2	3.662998
0.43		410.01	6.748492
0.0927		154.13	0.698196
0.139		81.01	0.256683
0.259		84.51	0.319229
0.0826		182.58	0.911157
0.194		115.08	0.488026
0.1259		118.09	0.468866
0.2779		542.42	6.899544
0.11		140.44	0.611504
0.045		124.71	0.467516
0.1756		187.55	1.062813
0.0509		21.17	0.025669
0.015		11.4	0.008942
0.1403		275.37	1.91207
0.386		241.75	2.114745
0.096		108.93	0.396622
0.0798		82.36	0.246166
0.0232		19.81	0.022346
0.0882		294.9	2.013071
0.2197		527.29	6.11578
0.2842		594.96	8.094954
0.205		39.16	0.084442
0.0445		113.77	0.401983
0.1198		220.53	1.296543
0.227		492.86	5.525089
0.189		379.13	3.427024
0.0175		13.44	0.011749
0.2537		474.1	5.363201
0.072		86.9	0.266421
0.219		59.77	0.171934
0.1248		251.79	1.620972
0.0822		147.88	0.644568
0.0221		23.51	0.029541
0.255		83.07	0.308755
0.32		137.35	0.766341
0.0879		179.24	0.889371
0.3334		360.65	3.799045
0.1244		250.9	1.610832
0.0594		181.94	0.882529
0.3499		726.96	12.258363
0.309		306.54	2.818002
0.0398		43.88	0.083813
0.006		13.05	0.011067
0.0385		38.23	0.066778
0.005		23.99	0.030004
0.0181		36.97	0.061808
0.32		207.9	1.51236
0.0183		26.83	0.036561
0.0384		42.75	0.080177
0.0199		67.72	0.167122
0.1712		403.33	3.711221
0.153		361.05	3.027404
0.1967		314.24	2.54297
0.0924		173.42	0.846881
0.19		280.16	2.08927
0.0436		72.63	0.192363
0.166		49.44	0.117979
0.0765		167.56	0.786086
0.3211		406.31	4.544809
0.3877		97.85	0.480857
0.0131		70.31	0.176462
0.078		204.32	1.090082
0.0494		164.18	0.737509
0.0302		23.46	0.029697
0.0031		12.31	0.010027
0.0468		92.44	0.28671
0.2528		1049.56	19.721872
0.409		159.31	1.100758
0.203		643.64	8.30627
0.1475		171.1	0.883713
0.1647		365.51	3.132952
0.127		45.96	0.099899
0.1339		411.94	3.673409
0.347		106.93	0.526782
0.0263		73.52	0.192567
0.2		97.18	0.372576
0.2998		685.58	10.423165
0.0766		359.15	2.744796
0.239		151.96	0.814502
0.165		124.18	0.533551
0.073		90.41	0.284652
0.316		84.23	0.341836
0.285		971.15	18.098963
0.151		310.41	2.357145
0.2248		411.77	4.103032
0.453		124.96	0.784758
0.0293		73.15	0.191602
0.407		108.15	0.581659
0.23		114.55	0.506584
0.531		201.47	1.912492
0.1694		132.41	0.595973
0.23		240.53	1.71015
0.154		375.63	3.234289
0.2529		85.95	0.325648
0.077		132.63	0.536064
0.0788		198.98	1.044658
0.07		159.24	0.717749
0.208		460.97	4.834591
0.0748		161.6	0.739334
0.1696		257.51	1.774552
0.1514		904.53	13.625562
0.0766		727.08	8.726709
0.2651		344.34	3.221154
0.0238		80.12	0.221118
0.088		188.17	0.9633
0.0562		193.6	0.973729
0.1021		311.8	2.241343
0.0817		238.11	1.406968
0.0284		137.31	0.53765
0.5641		151.63	1.256418
0.574		209.62	2.166663
0.0833		96.29	0.319327
0.0395		99.33	0.31996
0.0353		249.45	1.442058
0.099		117.5	0.450691
0.142		185.71	1.004167
0.245		562.02	7.010899
0.0639		48.38	0.101031
0.261		318.97	2.826248
0.128		30.38	0.050712
0.0424		117.42	0.422374
0.625		228.45	2.678637
0.17		165.3	0.858176
0.0442		252.15	1.482131
0.477		114.52	0.702895
0.155		40.62	0.084347
0.11		202.11	1.110969
0.0396		73.73	0.19628
0.068		202.56	1.062668
0.1954		460.39	4.749574
0.0355		215.98	1.138819
0.0491		176.24	0.828139
0.722		179.26	2.060635
0.1034		179.85	0.910439
0.0896		125.14	0.494315
0.163		272.18	1.927804
0.206		394.92	3.742222
0.0873		51.92	0.116484
0.1992		290.2	2.238692
0.2546		598.01	7.857653
0.04		187.52	0.907732
0.0258		32.49	0.050435
0.062		133.2	0.530802
0.0079		2.68	0.000829
0.147		124.06	0.521279
0.229		376.9	3.567656
0.154		292.87	2.150444
0.516		304.5	3.687757
0.0347		344.96	2.452387
0.1525		462.93	4.548122
0.22		77.75	0.265
0.159		295.67	2.197414
0.251		62.46	0.192446
0.119		80.99	0.250559
0.1328		228.85	1.399021
0.117		63.92	0.169549
0.0882		642.4	7.217588
0.188		41.92	0.092461
0.18		231.15	1.50546
0.0353		61.29	0.144283
0.165		434.44	4.160606
0.094		121.83	0.475454
0.0258		55.94	0.122964
0.31		130.17	0.692544
0.109		137.79	0.59202
0.303		199.51	1.38236
0.1698		299.41	2.272747
0.0768		254.31	1.558638
0.1751		473.75	4.855068
0.231		128.3	0.610851
0.085		20.64	0.025591
0.3548		498.9	6.654686
0.0911		166.82	0.793447
0.0726		169.34	0.79624
0.226		231.49	1.597991
0.207		199.44	1.222022
0.0255		32.03	0.049251
0.261		309.33	2.687512
0.0729		106.47	0.372131
0.0761		130.09	0.518795
0.0228		17.04	0.017446
0.022		38.05	0.065077
0.0852		144.47	0.622518
0.2245		388.29	3.725047
0.115		38.99	0.075197
0.134		66.22	0.183334
0.2033		269.27	1.990205
0.304		236.5	1.829505
0.0036		120.92	0.425069
0.166		120.28	0.506973
0.0667		27.34	0.03976
0.126		76.32	0.229181
0.204		606.27	7.539523
0.192		366.65	3.256025
0.1434		348.36	2.822135
0.489		205.31	1.861506
0.0722		424.52	3.592916
0.169		304.75	2.337416
0.251		151.1	0.8194
0.2232		195.67	1.208608
0.0739		584.88	6.088643
0.2076		310.93	2.533328
0.0253		31.54	0.048016
0.488		120.2	0.772587
0.023		28.25	0.039969
0.0581		40.79	0.075898
0.1615		289.53	2.129536
0.34		151.48	0.92395
0.1357		380.79	3.235816
0.0834		301.37	2.074613
0.146		327.81	2.562299
0.0428		142.43	0.579983
0.1627		268.51	1.884716
0.441		120.99	0.73224
0.497		134.52	0.940839
0.1251		220.64	1.305702
0.2793		1005.72	19.026438
0.15		210.55	1.245679
0.248		89.41	0.345262
0.2108		274.46	2.072777
0.247		245.73	1.80987
0.1664		288.46	2.129295
0.0311		113.01	0.39181
0.238		228.15	1.584168
0.083		67.61	0.178731
0.067		109.33	0.386073
0.0442		74.49	0.200634
0.275		120.28	0.581263
0.0851		227.69	1.312476
0.0353		240.52	1.35838
0.1164		249.29	1.579007
0.083		96.38	0.319693
0.098		55.81	0.132758
0.0456		46.14	0.091606
0.5456		778.47	17.911453
0.037		57	0.128329
0.2502		480.65	5.460739
0.078		135.03	0.55266
0.073		97.54	0.322353
0.256		128.67	0.633625
0.0444		87.82	0.262857
0.0925		101.42	0.351374
0.18		81.98	0.275037
0.0416		198.96	1.002026
0.0852		155.77	0.704305
0.549		315.92	4.100588
0.38		290.84	2.84064
0.0858		101.13	0.347074
0.127		241.9	1.521819
0.3826		790.37	14.68912
0.4246		239.04	2.187326
0.115		423.15	3.75422
0.169		552.78	6.206455
0.1072		263.08	1.706366
0.112		46.37	0.099588
0.4249		219.15	1.897601
0.1894		382.53	3.479201
0.3137		461.79	5.55221
0.1706		424.92	4.039507
0.0292		33.03	0.052011
0.2329		895.25	14.814972
0.117		187.33	0.988898
0.037		132.02	0.508824
0.305		106.8	0.49734
0.547		207.78	2.056833
0.5049		459.37	7.128027
0.0321		33.11	0.052369
0.0916		191.9	0.998933
0.064		216.84	1.182909
0.1161		176.25	0.893878
0.0032		1.18	0.000215
0.176		93.16	0.337531
0.4294		151.8	1.045536
0.154		114.69	0.462149
0.127		273.58	1.862146
0.114		118.02	0.461912
0.04		51.99	0.110717
0.073		179.31	0.875003
0.799		350.43	6.886661
0.0586		167.55	0.770331
0.0439		17.52	0.018688
0.0422		133.54	0.521412
0.2018		161.34	0.857558
0.0403		102.06	0.334828
0.0389		102.68	0.337656
0.122		58.54	0.147644
0.0427		11.77	0.009721
0.0643		188.14	0.937582
0.161		187.59	1.044463
0.0308		36.29	0.060798
0.1042		185.66	0.960101
0.317		87.15	0.362004
0.178		468.63	4.786218
0.1085		308.43	2.218114
0.0214		213.98	1.104603
0.0657		134.47	0.541372
0.123		90.29	0.300903
0.3241		445.02	5.297243
0.45		260.87	2.613299
