0.37	156.1311704	1.520573877	2.6	1.01	1.504788644
0.27	90.83959959	0.556490238	2.7	0.36	1.526881369
0.52	97.62208357	0.876504723	2.7	0.57	1.526881369
0.16	82.75888016	0.416238549	2.7	0.27	1.526881369
0.43	198.3485885	2.477410828	2.7	1.62	1.526881369
0.18	51.77096317	0.19760746	2.7	0.13	1.526881369
0.19	107.1501486	0.659522665	2.7	0.43	1.526881369
0.21	140.172954	1.0503875	2.7	0.69	1.526881369
0.11	153.8990845	1.084931664	2.7	0.71	1.526881369
0.21	115.6123644	0.777095623	2.8	0.5	1.549289294
0.18	49.41534827	0.185764434	2.8	0.12	1.549289294
0.32	143.1061893	1.269932294	2.8	0.82	1.549289294
1.12	135.8632174	3.492020604	2.8	2.25	1.549289294
0.24	180.6806454	1.678360585	2.8	1.08	1.549289294
0.24	169.0481414	1.504829339	2.8	0.97	1.549289294
0.12	42.45473593	0.136716995	2.9	0.09	1.571857192
0.43	134.0689859	1.341653991	2.9	0.85	1.571857192
0.23	142.6848965	1.141597438	2.9	0.73	1.571857192
0.44	96.85742065	0.7979926	2.9	0.51	1.571857192
0.17	26.14294911	0.06553387	2.9	0.04	1.571857192
0.59	67.14182522	0.538254202	2.9	0.34	1.571857192
0.3	145.4679988	1.289237269	2.9	0.82	1.571857192
0.42	254.0609105	3.775852472	2.9	2.4	1.571857192
0.49	86.60399452	0.7113424	2.9	0.45	1.571857192
0.07	45.08456447	0.14449604	3	0.09	1.594509442
0.23	91.67663257	0.56059763	3	0.35	1.594509442
0.15	42.71345896	0.145157762	3	0.09	1.594509442
0.11	145.3194921	1.031260143	3	0.65	1.594509442
0.55	144.4773014	1.814870647	3	1.14	1.594509442
0.53	242.9260349	4.139107335	3	2.6	1.594509442
0.41	114.9254461	1.043444053	3.1	0.65	1.617236235
0.5	110.1006829	1.100016594	3.1	0.68	1.617236235
0.09	107.429968	0.622745923	3.1	0.39	1.617236235
0.15	133.7156688	0.970253743	3.2	0.59	1.640058593
0.83	126.4951411	2.217162411	3.2	1.35	1.640058593
0.27	95.32408459	0.646893231	3.2	0.39	1.640058593
0.13	87.60575955	0.473525917	3.2	0.29	1.640058593
0.17	47.90831566	0.184639436	3.2	0.11	1.640058593
0.54	105.9789199	1.107492206	3.2	0.68	1.640058593
0.82	126.2384316	2.179375461	3.2	1.33	1.640058593
0.29	80.59041355	0.504065448	3.2	0.31	1.640058593
0.24	235.1978006	2.737963017	3.2	1.67	1.640058593
0.14	460.2052608	7.277628802	3.2	4.44	1.640058593
0.27	133.2920965	1.12103581	3.2	0.68	1.640058593
0.49	111.3279791	1.136103952	3.3	0.68	1.662966736
0.63	115.0165741	1.455649662	3.3	0.88	1.662966736
0.43	129.571716	1.342175464	3.3	0.81	1.662966736
0.22	169.7431965	1.585605523	3.3	0.95	1.662966736
0.52	155.1190278	2.040160851	3.3	1.23	1.662966736
0.61	132.627572	1.788188131	3.3	1.08	1.662966736
0.41	114.7608238	1.070430069	3.3	0.64	1.662966736
0.22	55.54932174	0.253868502	3.3	0.15	1.662966736
0.61	122.0496568	1.560320114	3.3	0.94	1.662966736
0.38	69.84073149	0.4552571	3.3	0.27	1.662966736
0.17	76.62762419	0.41004472	3.4	0.24	1.68596289
0.25	154.372085	1.429042377	3.4	0.85	1.68596289
0.3	19.05034861	0.049302613	3.4	0.03	1.68596289
0.5	95.4948778	0.908041067	3.4	0.54	1.68596289
0.27	170.0527499	1.718249079	3.4	1.02	1.68596289
0.19	137.9349334	1.101920055	3.4	0.65	1.68596289
0.48	120.7239047	1.297523784	3.4	0.77	1.68596289
0.34	217.5835074	2.820969967	3.4	1.67	1.68596289
0.34	52.16715332	0.271158469	3.4	0.16	1.68596289
0.12	120.207453	0.808250609	3.4	0.48	1.68596289
0.73	141.4653491	2.414641607	3.5	1.41	1.708597756
0.4	209.4738842	2.910920911	3.5	1.7	1.708597756
0.56	123.966037	1.534035449	3.5	0.9	1.708597756
0.11	161.4766066	1.313619504	3.5	0.77	1.708597756
0.88	106.1073739	1.855246701	3.5	1.09	1.708597756
0.29	221.0035153	2.746485463	3.5	1.61	1.708597756
0.49	103.5055633	1.035818595	3.5	0.61	1.708597756
0.33	176.3861648	1.999571954	3.5	1.17	1.708597756
0.06	145.4221629	1.044981805	3.5	0.61	1.708597756
0.14	670.0153002	14.11208006	3.54	8.22	1.717600444
1.05	183.8450275	5.835875651	3.6	3.37	1.731133374
0.84	140.4401451	2.816865604	3.6	1.63	1.731133374
0.32	201.7928634	2.493126351	3.6	1.44	1.731133374
0.41	117.1698163	1.152926171	3.6	0.67	1.731133374
0.58	165.0547331	2.555637577	3.6	1.48	1.731133374
0.56	321.5324735	7.419222169	3.6	4.29	1.731133374
0.49	54.15676627	0.367510915	3.7	0.21	1.753785031
0.14	102.7228694	0.665273799	3.7	0.38	1.753785031
0.48	91.44511849	0.855866387	3.7	0.49	1.753785031
0.69	95.42071113	1.228838588	3.7	0.7	1.753785031
0.45	166.2767422	2.18977599	3.7	1.25	1.753785031
0.45	262.353929	4.626064003	3.7	2.64	1.753785031
0.4	305.9983018	5.562795664	3.7	3.17	1.753785031
0.24	114.5139555	0.911005978	3.8	0.51	1.776543111
0.2	137.0380898	1.163067244	3.8	0.65	1.776543111
0.09	70.27986883	0.341090948	3.8	0.19	1.776543111
0.21	155.901225	1.45500302	3.8	0.82	1.776543111
0.81	113.3787633	1.977223829	3.9	1.1	1.799406481
0.49	250.3165988	4.642540697	3.9	2.58	1.799406481
0.23	234.9558605	2.961193275	3.9	1.65	1.799406481
0.47	100.1648213	1.005684683	3.9	0.56	1.799406481
0.42	243.2992398	4.026279966	3.9	2.24	1.799406481
0.24	685.1731182	17.34840178	3.9	9.64	1.799406481
0.2	28.80776082	0.091271295	3.9	0.05	1.799406481
0.25	164.2853381	1.689101064	3.9	0.94	1.799406481
0.3	191.7780912	2.32220604	3.9	1.29	1.799406481
0.6	99.80792388	1.19706056	3.9	0.67	1.799406481
0.22	149.1547964	1.387862425	3.9	0.77	1.799406481
0.58	135.6285677	1.94962519	4	1.07	1.822369152
0.41	131.6227994	1.468765754	4	0.81	1.822369152
0.93	67.55206491	1.010671353	4	0.55	1.822369152
0.23	222.098956	2.734592478	4	1.5	1.822369152
0.32	97.30969679	0.803612703	4.1	0.44	1.845450982
0.26	156.8999351	1.627132285	4.1	0.88	1.845450982
0.25	118.6010551	1.01520104	4.1	0.55	1.845450982
0.65	184.5502904	3.60728458	4.1	1.95	1.845450982
0.53	274.738861	5.861835136	4.1	3.18	1.845450982
0.38	168.1752448	2.134946878	4.1	1.16	1.845450982
0.6	155.1204142	2.530205569	4.1	1.37	1.845450982
0.34	238.4361957	3.587870436	4.1	1.94	1.845450982
0.3	96.60196148	0.773500479	4.1	0.42	1.845450982
0.65	99.18270725	1.319260062	4.2	0.71	1.868640314
0.57	132.2698263	1.892073064	4.2	1.01	1.868640314
0.55	231.6401605	4.612832047	4.2	2.47	1.868640314
0.49	173.4915926	2.642687191	4.2	1.41	1.868640314
0.35	160.0510359	1.93866198	4.3	1.02	1.891931277
0.59	218.6119983	4.490309693	4.3	2.37	1.891931277
0.2	324.8583391	5.101441334	4.3	2.7	1.891931277
0.43	181.2966844	2.648949739	4.3	1.4	1.891931277
1.46	203.5177874	12.78073363	4.3	6.76	1.891931277
0.43	285.0042007	5.627227518	4.4	2.94	1.913944845
0.43	432.3982623	11.14777175	4.4	5.82	1.913944845
0.55	152.5199519	2.407946249	4.5	1.24	1.935725913
0.14	296.4383015	4.175476938	4.5	2.16	1.935725913
0.61	257.5220633	6.180017907	4.5	3.19	1.935725913
0.44	604.6175806	19.80615397	4.5	10.23	1.935725913
0.43	270.1224926	5.212096879	4.5	2.69	1.935725913
0.41	130.2480811	1.550799061	4.6	0.79	1.957570456
0.41	81.51467407	0.71904695	4.6	0.37	1.957570456
0.34	145.8490552	1.699664464	4.6	0.87	1.957570456
0.32	129.5427795	1.378096233	4.7	0.7	1.979491477
0.4	169.9683638	2.393838633	4.7	1.21	1.979491477
0.37	277.1401093	5.126130719	4.7	2.59	1.979491477
0.54	104.8464021	1.313356964	4.7	0.66	1.979491477
0.5	170.3883813	2.755531316	4.7	1.39	1.979491477
0.25	33.7638953	0.138726722	4.7	0.07	1.979491477
0.29	134.1244918	1.402780492	4.7	0.71	1.979491477
0.21	304.9683676	4.926612271	4.8	2.46	2.001500033
0.5	312.865729	7.548016894	4.8	3.77	2.001500033
0.41	141.651042	1.839640345	4.9	0.91	2.02357524
0.44	205.7573912	3.53468005	4.9	1.75	2.02357524
0.21	186.0158569	2.214094849	4.9	1.09	2.02357524
0.45	112.2050112	1.340070585	5	0.66	2.045728141
0.62	290.7471094	8.169100382	5.1	3.95	2.067959148
1	114.7528188	3.008363571	5.1	1.45	2.067959148
0.16	212.0917497	2.667008392	5.2	1.28	2.090279402
0.6	235.19168	5.671429685	5.2	2.71	2.090279402
0.28	112.8938636	1.102231502	5.2	0.53	2.090279402
0.22	236.7165469	3.475507679	5.3	1.65	2.112667882
0.35	94.27029813	0.908696484	5.3	0.43	2.112667882
0.64	214.0789306	5.194691168	5.3	2.46	2.112667882
0.49	187.4775279	3.428985259	5.4	1.61	2.135135717
0.47	161.1211281	2.602047196	5.4	1.22	2.135135717
0.47	922.3960776	45.5040124	5.4	21.31	2.135135717
0.44	111.5483016	1.366446291	5.4	0.64	2.135135717
0.11	541.7964298	11.95216947	5.4	5.6	2.135135717
0.92	322.707948	15.18062279	5.4	7.11	2.135135717
0.12	457.986456	9.179823853	5.4	4.3	2.135135717
