3.57	1.724367358
3.58	1.726618182
3.59	1.728880443
3.60	1.731133374
3.61	1.733397748
3.62	1.73566318
3.63	1.737919278
3.64	1.740186828
3.65	1.742445041
3.66	1.744714711
3.67	1.746976858
3.68	1.749248655
3.69	1.751521517
3.70	1.753785031
3.71	1.756060021
3.72	1.75832566
3.73	1.76060278
3.74	1.762870547
3.75	1.765149802
3.76	1.767430125
3.77	1.76970109
3.80	1.776543111
3.81	1.778818352
3.82	1.781105103
3.83	1.783392929
3.84	1.785671384
3.85	1.787961359
3.86	1.79024196
3.87	1.792534087
3.88	1.794816837
3.89	1.797111119
3.91	1.801692461
3.92	1.803989983
3.93	1.806278119
3.94	1.808579697
3.95	1.810869996
3.96	1.813171849
3.97	1.815474787
3.98	1.817768332
3.99	1.820073441
4.00	1.822369152
4.01	1.824676435
4.02	1.826974316
4.03	1.829283775
4.04	1.831594325
4.05	1.833895469
4.06	1.8362082
4.07	1.838511522
4.08	1.840828371
4.09	1.843133876
4.10	1.845450982
4.11	1.847769183
4.12	1.850077967
4.13	1.852398361
4.14	1.854709333
4.15	1.857031922
4.16	1.859345087
4.17	1.861669874
4.18	1.863985233
4.19	1.866312222
4.20	1.868640314
4.24	1.877944619
4.28	1.887264629
4.29	1.889602677
4.30	1.891931277
4.31	1.894271546
4.32	1.896588336
4.34	1.90092558
4.35	1.903094327
4.36	1.90526584
4.37	1.907438111
4.38	1.909598545
4.39	1.911772328
4.40	1.913944845
4.41	1.916120144
4.42	1.918296202
4.43	1.920470988
4.44	1.922648565
4.45	1.924824864
4.46	1.92700396
4.47	1.929183817
4.48	1.931362391
4.49	1.933543771
4.50	1.935725913
4.51	1.937906765
4.52	1.94007983
4.55	1.946633346
4.56	1.948818
4.57	1.951005484
4.59	1.955380675
4.61	1.959758923
4.62	1.961950236
4.63	1.964140231
4.64	1.966333078
4.66	1.970708358
4.67	1.972903508
4.68	1.975097329
4.69	1.977294018
4.71	1.9816876
4.72	1.9838866
4.73	1.986086372
4.74	1.9882848
4.75	1.990486115
4.80	2.001500033
4.81	2.003693198
4.82	2.005899925
4.84	2.010313565
4.85	2.012522619
4.86	2.014730302
4.87	2.016940908
4.88	2.019152293
4.89	2.0213623
4.91	2.025786797
4.92	2.028001294
4.93	2.030216571
4.94	2.032430458
4.95	2.034636613
4.96	2.036852052
4.97	2.039070447
4.99	2.043507401
5.00	2.045728141
5.01	2.047949666
5.02	2.050169782
5.03	2.052392872
5.04	2.054614548
5.05	2.056839206
5.08	2.063515685
5.10	2.067959148
5.11	2.070188518
5.12	2.072416457
5.13	2.074647401
5.14	2.076876909
5.15	2.079109429
5.16	2.08134274
5.17	2.083574606
5.18	2.085809494
5.19	2.088042934
5.20	2.090279402
5.21	2.092516662
5.22	2.094752467
5.23	2.096980575
5.24	2.099217955
5.25	2.10145838
5.26	2.103699599
5.27	2.10593935
5.28	2.108182155
5.29	2.110425756
5.30	2.112667882
5.31	2.114913072
5.32	2.117156782
5.33	2.119403563
5.34	2.121651141
5.35	2.123897232
5.36	2.126146404
5.37	2.128383323
5.38	2.130634087
5.39	2.132885652
5.40	2.135135717
5.41	2.137388879
5.42	2.139640537
5.43	2.141895298
5.44	2.144097765
5.45	2.146151741
5.46	2.148219608
5.47	2.150288282
5.48	2.152355443
5.49	2.15442573
5.50	2.156496825
5.51	2.15855794
5.52	2.16062832
5.53	2.162701839
5.54	2.164776168
5.55	2.166851308
5.56	2.168914117
5.57	2.170990876
5.58	2.173068446
5.59	2.175144479
5.60	2.177223672
5.61	2.17930368
5.62	2.181373689
5.63	2.183452961
5.64	2.185535408
5.65	2.187618669
5.66	2.189702747
5.67	2.19178527
5.68	2.193860153
5.69	2.195946678
5.70	2.198031639
5.71	2.200119797
5.72	2.202208774
5.73	2.204287734
5.74	2.206375957
5.75	2.208467389
5.76	2.210559641
5.77	2.212652715
5.78	2.214744209
5.79	2.216828075
5.80	2.218923611
5.81	2.22101756
5.82	2.22311474
5.83	2.225212744
5.84	2.227300714
5.85	2.229397945
5.86	2.23149842
5.87	2.233599722
5.88	2.23570185
5.89	2.237802373
5.90	2.239895281
5.91	2.241999887
5.92	2.244102881
5.93	2.246209142
5.94	2.248316233
5.95	2.250424154
5.96	2.252519568
5.97	2.254629146
5.98	2.256739555
5.99	2.258850796
6.00	2.260960407
6.01	2.263062415
6.02	2.265176151
6.03	2.267288249
6.04	2.26940365
6.05	2.271519886
6.06	2.273636958
6.07	2.275741474
6.08	2.277860213
6.09	2.27997979
6.10	2.282100203
6.11	2.284218961
6.12	2.286341048
6.13	2.288453053
6.14	2.290574315
6.15	2.292698916
6.16	2.294824357
6.17	2.296950639
6.18	2.299064317
6.19	2.301192278
6.20	2.303321081
6.21	2.305450727
6.22	2.307578692
6.23	2.309710022
6.24	2.311831252
6.25	2.313961737
6.26	2.316095598
6.27	2.318230304
